Year i_index j_index k_index x_coord_m y_coord_m z_coord_m Gas_Saturation
2030-Jan-01 4 39 9 17164.2 23816.1 996.563 1e-06
2030-Jan-01 5 39 9 17330.3 23816.1 995.154 1e-06
2030-Jan-01 6 39 9 17496.3 23816.1 994.114 1e-06
2030-Jan-01 7 39 9 17662.4 23816.1 992.388 1e-06
2030-Jan-01 8 39 9 17828.5 23816.1 990.144 1e-06
2030-Jan-01 9 39 9 17994.5 23816.1 989.144 1e-06
2030-Jan-01 10 39 9 18160.6 23816.1 990.769 1e-06
2030-Jan-01 11 39 9 18326.7 23816.1 994 1e-06
2030-Jan-01 12 39 9 18492.7 23816.1 996.502 1e-06
2030-Jan-01 13 39 9 18658.8 23816.1 997.747 1e-06
2030-Jan-01 14 39 9 18824.9 23816.1 1000.34 1e-06
2030-Jan-01 15 39 9 18990.9 23816.1 996.537 1e-06
2030-Jan-01 16 39 9 19157 23816.1 983.718 1e-06
2030-Jan-01 17 39 9 19323.1 23816.1 959.078 1e-06
2030-Jan-01 18 39 9 19489.1 23816.1 938.111 1e-06
2030-Jan-01 19 39 9 19655.2 23816.1 932.902 1e-06
2030-Jan-01 20 39 9 19821.3 23816.1 938.023 1e-06
2030-Jan-01 21 39 9 19987.3 23816.1 965.991 1e-06
2030-Jan-01 22 39 9 20153.4 23816.1 995.134 1e-06
2030-Jan-01 23 39 9 20319.5 23816.1 1002.93 1e-06
2030-Jan-01 24 39 9 20485.5 23816.1 1001.77 1e-06
2030-Jan-01 25 39 9 20651.6 23816.1 1000.79 1e-06
2030-Jan-01 26 39 9 20817.7 23816.1 1002.09 1e-06
2030-Jan-01 27 39 9 20983.7 23816.1 1003.68 1e-06
2030-Jan-01 28 39 9 21149.8 23816.1 1005.87 1e-06
2030-Jan-01 29 39 9 21315.9 23816.1 1006.66 1e-06
2030-Jan-01 30 39 9 21481.9 23816.1 1005.9 1e-06
2030-Jan-01 31 39 9 21648 23816.1 1004.35 1e-06
2030-Jan-01 32 39 9 21814.1 23816.1 1004.67 1e-06
2030-Jan-01 33 39 9 21980.1 23816.1 998.846 1e-06
2030-Jan-01 34 39 9 22146.2 23816.1 991.696 1e-06
2030-Jan-01 35 39 9 22312.3 23816.1 989.529 1e-06
2030-Jan-01 36 39 9 22478.3 23816.1 986.431 1e-06
2030-Jan-01 37 39 9 22644.4 23816.1 985.383 -9999
2030-Jan-01 38 39 9 22810.4 23816.1 978.607 -9999
2030-Jan-01 1 40 9 16666 23973.4 1001.97 -9999
2030-Jan-01 2 40 9 16832.1 23973.4 1000.57 -9999
2030-Jan-01 3 40 9 16998.1 23973.4 998.134 -9999
2030-Jan-01 4 40 9 17164.2 23973.4 996.299 1e-06
2030-Jan-01 5 40 9 17330.3 23973.4 995.169 1e-06
2030-Jan-01 6 40 9 17496.3 23973.4 993.816 1e-06
2030-Jan-01 7 40 9 17662.4 23973.4 992.343 1e-06
2030-Jan-01 8 40 9 17828.5 23973.4 991.086 1e-06
2030-Jan-01 9 40 9 17994.5 23973.4 990.085 1e-06
2030-Jan-01 10 40 9 18160.6 23973.4 990.034 1e-06
2030-Jan-01 11 40 9 18326.7 23973.4 991.93 1e-06
2030-Jan-01 12 40 9 18492.7 23973.4 994.061 1e-06
2030-Jan-01 13 40 9 18658.8 23973.4 995.921 1e-06
2030-Jan-01 14 40 9 18824.9 23973.4 999.912 1e-06
2030-Jan-01 15 40 9 18990.9 23973.4 996.933 1e-06
2030-Jan-01 16 40 9 19157 23973.4 986.889 1e-06
2030-Jan-01 17 40 9 19323.1 23973.4 965.964 1e-06
2030-Jan-01 18 40 9 19489.1 23973.4 943.174 1e-06
2030-Jan-01 19 40 9 19655.2 23973.4 934.178 1e-06
2030-Jan-01 20 40 9 19821.3 23973.4 946.653 1e-06
2030-Jan-01 21 40 9 19987.3 23973.4 974.783 1e-06
2030-Jan-01 22 40 9 20153.4 23973.4 995.965 1e-06
2030-Jan-01 23 40 9 20319.5 23973.4 1001.44 1e-06
2030-Jan-01 24 40 9 20485.5 23973.4 1000.31 1e-06
2030-Jan-01 25 40 9 20651.6 23973.4 1001.44 1e-06
2030-Jan-01 26 40 9 20817.7 23973.4 1002.47 1e-06
2030-Jan-01 27 40 9 20983.7 23973.4 1003.81 1e-06
2030-Jan-01 28 40 9 21149.8 23973.4 1004.03 1e-06
2030-Jan-01 29 40 9 21315.9 23973.4 1003.35 1e-06
2030-Jan-01 30 40 9 21481.9 23973.4 1004.73 1e-06
2030-Jan-01 31 40 9 21648 23973.4 1001.99 1e-06
2030-Jan-01 32 40 9 21814.1 23973.4 1001.89 1e-06
2030-Jan-01 33 40 9 21980.1 23973.4 1005.3 -9999
2030-Jan-01 34 40 9 22146.2 23973.4 1005.7 -9999
2030-Jan-01 35 40 9 22312.3 23973.4 1000.81 -9999
2030-Jan-01 36 40 9 22478.3 23973.4 986.585 -9999
2030-Jan-01 37 40 9 22644.4 23973.4 975.766 -9999
2030-Jan-01 38 40 9 22810.4 23973.4 969.72 -9999
2030-Jan-01 1 41 9 16666 24130.6 1002.44 -9999
2030-Jan-01 2 41 9 16832.1 24130.6 1000.85 -9999
2030-Jan-01 3 41 9 16998.1 24130.6 998.085 -9999
2030-Jan-01 4 41 9 17164.2 24130.6 996.023 1e-06
2030-Jan-01 5 41 9 17330.3 24130.6 995.506 1e-06
2030-Jan-01 6 41 9 17496.3 24130.6 994.401 1e-06
2030-Jan-01 7 41 9 17662.4 24130.6 993.401 1e-06
2030-Jan-01 8 41 9 17828.5 24130.6 992.521 1e-06
2030-Jan-01 9 41 9 17994.5 24130.6 991.637 1e-06
2030-Jan-01 10 41 9 18160.6 24130.6 991.994 1e-06
2030-Jan-01 11 41 9 18326.7 24130.6 992.021 1e-06
2030-Jan-01 12 41 9 18492.7 24130.6 991.872 1e-06
2030-Jan-01 13 41 9 18658.8 24130.6 994.893 1e-06
2030-Jan-01 14 41 9 18824.9 24130.6 999.925 1e-06
2030-Jan-01 15 41 9 18990.9 24130.6 997.496 1e-06
2030-Jan-01 16 41 9 19157 24130.6 988.239 1e-06
2030-Jan-01 17 41 9 19323.1 24130.6 974.034 1e-06
2030-Jan-01 18 41 9 19489.1 24130.6 953.455 1e-06
2030-Jan-01 19 41 9 19655.2 24130.6 938.975 1e-06
2030-Jan-01 20 41 9 19821.3 24130.6 955.101 1e-06
2030-Jan-01 21 41 9 19987.3 24130.6 981.782 1e-06
2030-Jan-01 22 41 9 20153.4 24130.6 996.93 1e-06
2030-Jan-01 23 41 9 20319.5 24130.6 1003.19 1e-06
2030-Jan-01 24 41 9 20485.5 24130.6 1002.57 1e-06
2030-Jan-01 25 41 9 20651.6 24130.6 1002.84 1e-06
2030-Jan-01 26 41 9 20817.7 24130.6 1002.84 1e-06
2030-Jan-01 27 41 9 20983.7 24130.6 1003.46 1e-06
2030-Jan-01 28 41 9 21149.8 24130.6 1004.08 1e-06
2030-Jan-01 29 41 9 21315.9 24130.6 1006.65 1e-06
2030-Jan-01 30 41 9 21481.9 24130.6 1006.3 1e-06
2030-Jan-01 31 41 9 21648 24130.6 999.558 1e-06
2030-Jan-01 32 41 9 21814 24130.6 1000.16 1e-06
2030-Jan-01 33 41 9 21980.1 24130.6 1007.1 -9999
2030-Jan-01 34 41 9 22146.2 24130.6 1010.24 -9999
2030-Jan-01 35 41 9 22312.3 24130.6 1004.02 -9999
2030-Jan-01 36 41 9 22478.3 24130.6 985.987 -9999
2030-Jan-01 37 41 9 22644.4 24130.6 969.797 -9999
2030-Jan-01 38 41 9 22810.4 24130.6 963.614 -9999
2030-Jan-01 1 42 9 16666 24287.9 1002.81 -9999
2030-Jan-01 2 42 9 16832.1 24287.9 1000.92 -9999
2030-Jan-01 3 42 9 16998.1 24287.9 998.839 -9999
2030-Jan-01 4 42 9 17164.2 24287.9 996.967 1e-06
2030-Jan-01 5 42 9 17330.3 24287.9 996.228 1e-06
2030-Jan-01 6 42 9 17496.3 24287.9 995.457 1e-06
2030-Jan-01 7 42 9 17662.4 24287.9 994.546 1e-06
2030-Jan-01 8 42 9 17828.5 24287.9 993.665 1e-06
2030-Jan-01 9 42 9 17994.5 24287.9 993.312 1e-06
2030-Jan-01 10 42 9 18160.6 24287.9 994.758 1e-06
2030-Jan-01 11 42 9 18326.7 24287.9 996.592 1e-06
2030-Jan-01 12 42 9 18492.7 24287.9 996.615 1e-06
2030-Jan-01 13 42 9 18658.8 24287.9 996.808 1e-06
2030-Jan-01 14 42 9 18824.9 24287.9 1000.27 1e-06
2030-Jan-01 15 42 9 18990.9 24287.9 1000.69 1e-06
2030-Jan-01 16 42 9 19157 24287.9 992.993 1e-06
2030-Jan-01 17 42 9 19323.1 24287.9 982.265 1e-06
2030-Jan-01 18 42 9 19489.1 24287.9 967.451 1e-06
2030-Jan-01 19 42 9 19655.2 24287.9 951.719 1e-06
2030-Jan-01 20 42 9 19821.2 24287.9 958.478 1e-06
2030-Jan-01 21 42 9 19987.3 24287.9 983.637 1e-06
2030-Jan-01 22 42 9 20153.4 24287.9 1000.44 1e-06
2030-Jan-01 23 42 9 20319.5 24287.9 1005.4 1e-06
2030-Jan-01 24 42 9 20485.5 24287.9 1003.42 1e-06
2030-Jan-01 25 42 9 20651.6 24287.9 1001.59 1e-06
2030-Jan-01 26 42 9 20817.7 24287.9 1001.35 1e-06
2030-Jan-01 27 42 9 20983.7 24287.9 1001.84 1e-06
2030-Jan-01 28 42 9 21149.8 24287.9 1001.49 1e-06
2030-Jan-01 29 42 9 21315.9 24287.9 1005.54 1e-06
2030-Jan-01 30 42 9 21481.9 24287.9 1006.12 1e-06
2030-Jan-01 31 42 9 21648 24287.9 999.04 1e-06
2030-Jan-01 32 42 9 21814 24287.9 998.997 1e-06
2030-Jan-01 33 42 9 21980.1 24287.9 1004.68 -9999
2030-Jan-01 34 42 9 22146.2 24287.9 1009.56 -9999
2030-Jan-01 35 42 9 22312.3 24287.9 1005.45 -9999
2030-Jan-01 36 42 9 22478.3 24287.9 989.435 -9999
2030-Jan-01 37 42 9 22644.4 24287.9 976.389 -9999
2030-Jan-01 38 42 9 22810.4 24287.9 973.537 -9999
2030-Jan-01 1 43 9 16666 24445.1 1003.52 -9999
2030-Jan-01 2 43 9 16832.1 24445.1 1001.39 -9999
2030-Jan-01 3 43 9 16998.1 24445.1 999.647 -9999
2030-Jan-01 4 43 9 17164.2 24445.1 998.202 -9999
2030-Jan-01 5 43 9 17330.3 24445.1 997.537 1e-06
2030-Jan-01 6 43 9 17496.3 24445.1 996.759 1e-06
2030-Jan-01 7 43 9 17662.4 24445.1 995.404 1e-06
2030-Jan-01 8 43 9 17828.5 24445.1 994.77 1e-06
2030-Jan-01 9 43 9 17994.5 24445.1 995.173 1e-06
2030-Jan-01 10 43 9 18160.6 24445.1 996.943 1e-06
2030-Jan-01 11 43 9 18326.7 24445.1 999.659 1e-06
2030-Jan-01 12 43 9 18492.7 24445.1 999.698 1e-06
2030-Jan-01 13 43 9 18658.8 24445.1 997.949 1e-06
2030-Jan-01 14 43 9 18824.9 24445.1 1000.07 1e-06
2030-Jan-01 15 43 9 18990.9 24445.1 1003.85 -9999
2030-Jan-01 16 43 9 19157 24445.1 999.387 -9999
2030-Jan-01 17 43 9 19323.1 24445.1 987.051 -9999
2030-Jan-01 18 43 9 19489.1 24445.1 976.027 -9999
2030-Jan-01 19 43 9 19655.2 24445.1 962.763 -9999
2030-Jan-01 20 43 9 19821.2 24445.1 959.485 1e-06
2030-Jan-01 21 43 9 19987.3 24445.1 980.945 1e-06
2030-Jan-01 22 43 9 20153.4 24445.1 1000.88 1e-06
2030-Jan-01 23 43 9 20319.5 24445.1 1003.28 1e-06
2030-Jan-01 24 43 9 20485.5 24445.1 1000.45 1e-06
2030-Jan-01 25 43 9 20651.6 24445.1 999.757 1e-06
2030-Jan-01 26 43 9 20817.7 24445.1 999.285 1e-06
2030-Jan-01 27 43 9 20983.7 24445.1 998.67 1e-06
2030-Jan-01 28 43 9 21149.8 24445.1 996.879 1e-06
2030-Jan-01 29 43 9 21315.9 24445.1 1000.25 1e-06
2030-Jan-01 30 43 9 21481.9 24445.1 1003.5 1e-06
2030-Jan-01 31 43 9 21648 24445.1 1000.83 1e-06
2030-Jan-01 32 43 9 21814 24445.1 999.224 -9999
2030-Jan-01 33 43 9 21980.1 24445.1 1000.6 -9999
2030-Jan-01 34 43 9 22146.2 24445.1 1006.41 -9999
2030-Jan-01 35 43 9 22312.3 24445.1 1006.9 -9999
2030-Jan-01 36 43 9 22478.3 24445.1 993.445 -9999
2030-Jan-01 37 43 9 22644.4 24445.1 980.843 -9999
2030-Jan-01 38 43 9 22810.4 24445.1 978.808 -9999
2030-Jan-01 1 44 9 16666 24602.4 1004.74 -9999
2030-Jan-01 2 44 9 16832.1 24602.4 1002.93 -9999
2030-Jan-01 3 44 9 16998.1 24602.4 1001.41 -9999
2030-Jan-01 4 44 9 17164.2 24602.4 1000.29 -9999
2030-Jan-01 5 44 9 17330.3 24602.4 999.554 -9999
2030-Jan-01 6 44 9 17496.3 24602.4 998.335 1e-06
2030-Jan-01 7 44 9 17662.4 24602.4 996.526 1e-06
2030-Jan-01 8 44 9 17828.5 24602.4 996.042 1e-06
2030-Jan-01 9 44 9 17994.5 24602.4 996.862 1e-06
2030-Jan-01 10 44 9 18160.6 24602.4 998.088 1e-06
2030-Jan-01 11 44 9 18326.7 24602.4 998.888 1e-06
2030-Jan-01 12 44 9 18492.7 24602.4 998.168 1e-06
2030-Jan-01 13 44 9 18658.8 24602.4 997.456 1e-06
2030-Jan-01 14 44 9 18824.9 24602.4 999.862 -9999
2030-Jan-01 15 44 9 18990.9 24602.4 1003.75 -9999
2030-Jan-01 16 44 9 19157 24602.4 1004.1 -9999
2030-Jan-01 17 44 9 19323.1 24602.4 995.973 -9999
2030-Jan-01 18 44 9 19489.1 24602.4 983.904 -9999
2030-Jan-01 19 44 9 19655.2 24602.4 972.139 -9999
2030-Jan-01 20 44 9 19821.3 24602.4 969.695 -9999
2030-Jan-01 21 44 9 19987.3 24602.4 988.393 1e-06
2030-Jan-01 22 44 9 20153.4 24602.4 1004.23 1e-06
2030-Jan-01 23 44 9 20319.5 24602.4 1002.52 1e-06
2030-Jan-01 24 44 9 20485.5 24602.4 1000.61 1e-06
2030-Jan-01 25 44 9 20651.6 24602.4 1000.63 1e-06
2030-Jan-01 26 44 9 20817.7 24602.4 998.909 1e-06
2030-Jan-01 27 44 9 20983.7 24602.4 998.296 1e-06
2030-Jan-01 28 44 9 21149.8 24602.4 999.094 1e-06
2030-Jan-01 29 44 9 21315.9 24602.4 1001.21 1e-06
2030-Jan-01 30 44 9 21481.9 24602.4 1001.6 1e-06
2030-Jan-01 31 44 9 21648 24602.4 1001.52 1e-06
2030-Jan-01 32 44 9 21814.1 24602.4 1001.05 -9999
2030-Jan-01 33 44 9 21980.1 24602.4 998.604 -9999
2030-Jan-01 34 44 9 22146.2 24602.4 1002.13 -9999
2030-Jan-01 35 44 9 22312.3 24602.4 1007.72 -9999
2030-Jan-01 36 44 9 22478.3 24602.4 997.903 -9999
2030-Jan-01 37 44 9 22644.4 24602.4 984.061 -9999
2030-Jan-01 38 44 9 22810.4 24602.4 979.16 -9999
2030-Jan-01 1 45 9 16666 24759.6 1006.15 -9999
2030-Jan-01 2 45 9 16832.1 24759.6 1005.61 -9999
2030-Jan-01 3 45 9 16998.1 24759.6 1004.54 -9999
2030-Jan-01 4 45 9 17164.2 24759.6 1003.23 -9999
2030-Jan-01 5 45 9 17330.3 24759.6 1001.58 -9999
2030-Jan-01 6 45 9 17496.3 24759.6 999.379 -9999
2030-Jan-01 7 45 9 17662.4 24759.6 997.81 1e-06
2030-Jan-01 8 45 9 17828.5 24759.6 997.421 1e-06
2030-Jan-01 9 45 9 17994.5 24759.6 997.866 1e-06
2030-Jan-01 10 45 9 18160.6 24759.6 998.01 1e-06
2030-Jan-01 11 45 9 18326.7 24759.6 997.36 1e-06
2030-Jan-01 12 45 9 18492.7 24759.6 996.779 1e-06
2030-Jan-01 13 45 9 18658.8 24759.6 996.178 1e-06
2030-Jan-01 14 45 9 18824.9 24759.6 997.932 -9999
2030-Jan-01 15 45 9 18990.9 24759.6 1001.83 -9999
2030-Jan-01 16 45 9 19157 24759.6 1005.96 -9999
2030-Jan-01 17 45 9 19323.1 24759.6 1001.65 -9999
2030-Jan-01 18 45 9 19489.1 24759.6 990.309 -9999
2030-Jan-01 19 45 9 19655.2 24759.6 981.888 -9999
2030-Jan-01 20 45 9 19821.3 24759.6 982.237 -9999
2030-Jan-01 21 45 9 19987.3 24759.6 999.314 1e-06
2030-Jan-01 22 45 9 20153.4 24759.6 1009.84 1e-06
2030-Jan-01 23 45 9 20319.5 24759.6 1006.15 1e-06
2030-Jan-01 24 45 9 20485.5 24759.6 1002.77 1e-06
2030-Jan-01 25 45 9 20651.6 24759.6 999.069 1e-06
2030-Jan-01 26 45 9 20817.7 24759.6 996.861 1e-06
2030-Jan-01 27 45 9 20983.7 24759.6 997.895 1e-06
2030-Jan-01 28 45 9 21149.8 24759.6 1000.27 1e-06
2030-Jan-01 29 45 9 21315.9 24759.6 1000.27 1e-06
2030-Jan-01 30 45 9 21481.9 24759.6 1000.75 -9999
2030-Jan-01 31 45 9 21648 24759.6 1002.74 -9999
2030-Jan-01 32 45 9 21814.1 24759.6 1001.38 -9999
2030-Jan-01 33 45 9 21980.1 24759.6 997.682 -9999
2030-Jan-01 34 45 9 22146.2 24759.6 1000.92 -9999
2030-Jan-01 35 45 9 22312.3 24759.6 1008.47 -9999
2030-Jan-01 36 45 9 22478.3 24759.6 1003.75 -9999
2030-Jan-01 37 45 9 22644.4 24759.6 994.886 -9999
2030-Jan-01 38 45 9 22810.4 24759.6 991.124 -9999
2030-Jan-01 1 1 8 16666 17840.6 979.057 -9999
2030-Jan-01 2 1 8 16832.1 17840.6 974.486 -9999
2030-Jan-01 3 1 8 16998.1 17840.6 969.39 -9999
2030-Jan-01 4 1 8 17164.2 17840.6 970.421 -9999
2030-Jan-01 5 1 8 17330.3 17840.6 971.503 1e-06
2030-Jan-01 6 1 8 17496.3 17840.6 974.462 1e-06
2030-Jan-01 7 1 8 17662.4 17840.6 978.031 1e-06
2030-Jan-01 8 1 8 17828.5 17840.6 976.948 1e-06
2030-Jan-01 9 1 8 17994.5 17840.6 976.97 -9999
2030-Jan-01 10 1 8 18160.6 17840.6 979.329 -9999
2030-Jan-01 11 1 8 18326.7 17840.6 980.692 -9999
2030-Jan-01 12 1 8 18492.7 17840.6 980.724 -9999
2030-Jan-01 13 1 8 18658.8 17840.6 979.317 -9999
2030-Jan-01 14 1 8 18824.9 17840.6 979.921 -9999
2030-Jan-01 15 1 8 18990.9 17840.6 978.677 -9999
2030-Jan-01 16 1 8 19157 17840.6 972.657 -9999
2030-Jan-01 17 1 8 19323.1 17840.6 965.821 -9999
2030-Jan-01 18 1 8 19489.1 17840.6 947.73 -9999
2030-Jan-01 19 1 8 19655.2 17840.6 933.932 -9999
2030-Jan-01 20 1 8 19821.3 17840.6 947.261 -9999
2030-Jan-01 21 1 8 19987.3 17840.6 959.115 -9999
2030-Jan-01 22 1 8 20153.4 17840.6 961.296 -9999
2030-Jan-01 23 1 8 20319.5 17840.6 970.405 -9999
2030-Jan-01 24 1 8 20485.5 17840.6 978.602 -9999
2030-Jan-01 25 1 8 20651.6 17840.6 986.786 -9999
2030-Jan-01 26 1 8 20817.7 17840.6 994.362 -9999
2030-Jan-01 27 1 8 20983.7 17840.6 996.547 -9999
2030-Jan-01 28 1 8 21149.8 17840.6 996.537 -9999
2030-Jan-01 29 1 8 21315.9 17840.6 994.954 -9999
2030-Jan-01 30 1 8 21481.9 17840.6 994.13 -9999
2030-Jan-01 31 1 8 21648 17840.6 993.039 -9999
2030-Jan-01 32 1 8 21814.1 17840.6 991.845 -9999
2030-Jan-01 33 1 8 21980.1 17840.6 991.265 -9999
2030-Jan-01 34 1 8 22146.2 17840.6 991.296 -9999
2030-Jan-01 35 1 8 22312.3 17840.6 991.613 -9999
2030-Jan-01 36 1 8 22478.3 17840.6 992.928 -9999
2030-Jan-01 37 1 8 22644.4 17840.6 993.148 -9999
2030-Jan-01 38 1 8 22810.4 17840.6 991.28 -9999
2030-Jan-01 1 2 8 16666 17997.9 977.171 -9999
2030-Jan-01 2 2 8 16832.1 17997.9 972.604 -9999
2030-Jan-01 3 2 8 16998.1 17997.9 969.486 1e-06
2030-Jan-01 4 2 8 17164.2 17997.9 970.048 1e-06
2030-Jan-01 5 2 8 17330.3 17997.9 971.202 1e-06
2030-Jan-01 6 2 8 17496.3 17997.9 975.446 1e-06
2030-Jan-01 7 2 8 17662.4 17997.9 978.495 1e-06
2030-Jan-01 8 2 8 17828.5 17997.9 976.522 1e-06
2030-Jan-01 9 2 8 17994.5 17997.9 976.08 1e-06
2030-Jan-01 10 2 8 18160.6 17997.9 978.191 1e-06
2030-Jan-01 11 2 8 18326.7 17997.9 980.907 -9999
2030-Jan-01 12 2 8 18492.7 17997.9 980.917 -9999
2030-Jan-01 13 2 8 18658.8 17997.9 980.491 -9999
2030-Jan-01 14 2 8 18824.9 17997.9 980.706 -9999
2030-Jan-01 15 2 8 18990.9 17997.9 978.352 -9999
2030-Jan-01 16 2 8 19157 17997.9 973.867 -9999
2030-Jan-01 17 2 8 19323.1 17997.9 967.419 -9999
2030-Jan-01 18 2 8 19489.1 17997.9 947.877 -9999
2030-Jan-01 19 2 8 19655.2 17997.9 935.483 -9999
2030-Jan-01 20 2 8 19821.3 17997.9 950.808 -9999
2030-Jan-01 21 2 8 19987.3 17997.9 962.679 -9999
2030-Jan-01 22 2 8 20153.4 17997.9 964.111 -9999
2030-Jan-01 23 2 8 20319.5 17997.9 970.181 -9999
2030-Jan-01 24 2 8 20485.5 17997.9 978.958 -9999
2030-Jan-01 25 2 8 20651.6 17997.9 988.074 -9999
2030-Jan-01 26 2 8 20817.7 17997.9 994.546 -9999
2030-Jan-01 27 2 8 20983.7 17997.9 995.214 -9999
2030-Jan-01 28 2 8 21149.8 17997.9 991.96 -9999
2030-Jan-01 29 2 8 21315.9 17997.9 988.883 -9999
2030-Jan-01 30 2 8 21481.9 17997.9 990.316 -9999
2030-Jan-01 31 2 8 21648 17997.9 992.193 -9999
2030-Jan-01 32 2 8 21814.1 17997.9 991.606 -9999
2030-Jan-01 33 2 8 21980.1 17997.9 990.925 -9999
2030-Jan-01 34 2 8 22146.2 17997.9 992.47 -9999
2030-Jan-01 35 2 8 22312.3 17997.9 992.866 -9999
2030-Jan-01 36 2 8 22478.3 17997.9 992.73 -9999
2030-Jan-01 37 2 8 22644.4 17997.9 992.376 -9999
2030-Jan-01 38 2 8 22810.4 17997.9 990.746 -9999
2030-Jan-01 1 3 8 16666 18155.1 973.356 -9999
2030-Jan-01 2 3 8 16832.1 18155.1 972.385 1e-06
2030-Jan-01 3 3 8 16998.1 18155.1 971.459 1e-06
2030-Jan-01 4 3 8 17164.2 18155.1 970.326 1e-06
2030-Jan-01 5 3 8 17330.3 18155.1 971.692 1e-06
2030-Jan-01 6 3 8 17496.3 18155.1 974.643 1e-06
2030-Jan-01 7 3 8 17662.4 18155.1 974.784 1e-06
2030-Jan-01 8 3 8 17828.5 18155.1 975.384 1e-06
2030-Jan-01 9 3 8 17994.5 18155.1 979.162 1e-06
2030-Jan-01 10 3 8 18160.6 18155.1 979.677 1e-06
2030-Jan-01 11 3 8 18326.7 18155.1 980.823 1e-06
2030-Jan-01 12 3 8 18492.7 18155.1 980.707 -9999
2030-Jan-01 13 3 8 18658.8 18155.1 979.949 -9999
2030-Jan-01 14 3 8 18824.9 18155.1 979.897 -9999
2030-Jan-01 15 3 8 18990.9 18155.1 978.252 -9999
2030-Jan-01 16 3 8 19157 18155.1 975.811 -9999
2030-Jan-01 17 3 8 19323.1 18155.1 970.752 -9999
2030-Jan-01 18 3 8 19489.1 18155.1 960.167 -9999
2030-Jan-01 19 3 8 19655.2 18155.1 955.627 -9999
2030-Jan-01 20 3 8 19821.3 18155.1 964.401 -9999
2030-Jan-01 21 3 8 19987.3 18155.1 971.645 -9999
2030-Jan-01 22 3 8 20153.4 18155.1 968.212 1e-06
2030-Jan-01 23 3 8 20319.5 18155.1 967.725 1e-06
2030-Jan-01 24 3 8 20485.5 18155.1 975.522 1e-06
2030-Jan-01 25 3 8 20651.6 18155.1 982.578 1e-06
2030-Jan-01 26 3 8 20817.7 18155.1 989.022 1e-06
2030-Jan-01 27 3 8 20983.7 18155.1 989.925 1e-06
2030-Jan-01 28 3 8 21149.8 18155.1 985.626 -9999
2030-Jan-01 29 3 8 21315.9 18155.1 983.158 -9999
2030-Jan-01 30 3 8 21481.9 18155.1 985.668 -9999
2030-Jan-01 31 3 8 21648 18155.1 989.921 -9999
2030-Jan-01 32 3 8 21814.1 18155.1 990.921 -9999
2030-Jan-01 33 3 8 21980.1 18155.1 991.809 -9999
2030-Jan-01 34 3 8 22146.2 18155.1 992.971 -9999
2030-Jan-01 35 3 8 22312.3 18155.1 992.953 -9999
2030-Jan-01 36 3 8 22478.3 18155.1 993.485 -9999
2030-Jan-01 37 3 8 22644.4 18155.1 991.2 -9999
2030-Jan-01 38 3 8 22810.4 18155.1 990.267 -9999
2030-Jan-01 1 4 8 16666 18312.4 971.295 -9999
2030-Jan-01 2 4 8 16832.1 18312.4 973.782 1e-06
2030-Jan-01 3 4 8 16998.1 18312.4 974.545 1e-06
2030-Jan-01 4 4 8 17164.2 18312.4 972.903 1e-06
2030-Jan-01 5 4 8 17330.3 18312.4 973.518 1e-06
2030-Jan-01 6 4 8 17496.3 18312.4 972.824 1e-06
2030-Jan-01 7 4 8 17662.4 18312.4 972.394 1e-06
2030-Jan-01 8 4 8 17828.5 18312.4 975.462 1e-06
2030-Jan-01 9 4 8 17994.5 18312.4 979.469 1e-06
2030-Jan-01 10 4 8 18160.6 18312.4 979.609 1e-06
2030-Jan-01 11 4 8 18326.7 18312.4 980.364 1e-06
2030-Jan-01 12 4 8 18492.7 18312.4 979.995 1e-06
2030-Jan-01 13 4 8 18658.8 18312.4 978.438 -9999
2030-Jan-01 14 4 8 18824.9 18312.4 978.477 -9999
2030-Jan-01 15 4 8 18990.9 18312.4 978.056 -9999
2030-Jan-01 16 4 8 19157 18312.4 978.113 -9999
2030-Jan-01 17 4 8 19323.1 18312.4 976.439 -9999
2030-Jan-01 18 4 8 19489.1 18312.4 972.467 -9999
2030-Jan-01 19 4 8 19655.2 18312.4 973.359 1e-06
2030-Jan-01 20 4 8 19821.3 18312.4 978.943 1e-06
2030-Jan-01 21 4 8 19987.3 18312.4 981.071 1e-06
2030-Jan-01 22 4 8 20153.4 18312.4 969.51 1e-06
2030-Jan-01 23 4 8 20319.5 18312.4 961.844 1e-06
2030-Jan-01 24 4 8 20485.5 18312.4 969.933 1e-06
2030-Jan-01 25 4 8 20651.6 18312.4 976.185 1e-06
2030-Jan-01 26 4 8 20817.7 18312.4 981.188 1e-06
2030-Jan-01 27 4 8 20983.7 18312.4 983.123 1e-06
2030-Jan-01 28 4 8 21149.8 18312.4 981.948 -9999
2030-Jan-01 29 4 8 21315.9 18312.4 981.752 -9999
2030-Jan-01 30 4 8 21481.9 18312.4 982.381 -9999
2030-Jan-01 31 4 8 21648 18312.4 985.031 -9999
2030-Jan-01 32 4 8 21814.1 18312.4 988.206 -9999
2030-Jan-01 33 4 8 21980.1 18312.4 990.76 -9999
2030-Jan-01 34 4 8 22146.2 18312.4 990.647 -9999
2030-Jan-01 35 4 8 22312.3 18312.4 990.822 -9999
2030-Jan-01 36 4 8 22478.3 18312.4 992.672 -9999
2030-Jan-01 37 4 8 22644.4 18312.4 992.005 -9999
2030-Jan-01 38 4 8 22810.4 18312.4 992.228 -9999
